31056,00.550399999999997003
21800,00.119600000000001899
32188,00.413799999999994728
24680,00.480399999999999661
13004,00.162200000000004174
9668,00.179199999999999499
38004,00.438200000000003476
37484,01.018199999999997329
49516,00.850800000000002887
18952,00.431000000000002437
11560,00.110399999999998860
30468,00.331800000000001039
39460,00.229200000000001625
30852,01.101400000000002821
46308,00.521199999999999442
17400,00.170799999999998148
20620,00.342400000000002813
33788,00.626400000000006285
12788,00.462199999999998001
24684,00.623200000000007415
69448,00.716599999999998016
9584,00.225199999999999900
27656,00.498999999999998056
15620,00.281800000000000106
13016,00.234200000000000547
17836,00.310800000000002408
12616,00.254800000000002413
10524,00.169999999999998985
15660,00.233799999999999009
17292,00.323400000000001631
39388,01.571600000000000774
29652,00.685399999999996457
23696,00.392800000000001204
31248,00.821599999999999220
10484,00.186599999999997351
10828,00.147600000000000259
47400,00.220800000000002411
63656,00.717799999999997662
20696,00.401600000000002733
19640,00.408799999999999109
67736,00.510800000000001142
13920,00.284599999999999520
11896,00.631600000000000938
12300,00.097800000000000317
32356,00.645400000000000196
9992,00.651599999999999291
27860,00.444399999999998352
11688,00.172199999999999881
26768,00.450800000000001311
20448,00.630599999999999605
17996,00.306400000000000061
66464,00.753400000000003289
21368,00.325199999999998990
27268,00.541600000000004744
11468,00.251400000000000234
24412,00.172400000000000858
35268,00.946199999999994823
12988,00.882399999999999074
9964,00.184400000000000092
35364,00.475000000000001199
26792,00.645800000000010366
12080,00.219799999999997775
20556,01.010599999999999721
10768,00.237800000000000095
37944,01.064799999999991753
35356,00.425400000000001444
43536,01.143200000000000438
20332,00.320199999999997653
86848,00.676400000000015211
21272,00.345999999999998309
32456,00.752200000000001201
39188,00.750400000000002287
20532,00.130799999999998640
27484,00.919799999999999951
52824,00.948800000000005528
67968,00.725200000000001399
64596,00.447599999999993836
95704,01.188199999999990375
19180,00.445200000000001483
21184,00.363800000000000845
32308,01.052200000000000912
25256,00.276400000000002477
68984,01.216600000000013226
45296,01.098800000000003108
33408,00.407599999999999185
19364,00.406199999999997785
43136,00.680400000000008442
20452,00.651800000000000934
17920,00.388000000000001288
22200,00.357999999999998209
45936,00.541200000000002013
64728,01.961400000000005139
77316,00.882599999999999607
56172,01.786200000000007559
67344,00.557399999999999118
26716,00.736800000000002564
31908,00.774600000000006395
48924,01.205200000000000937
31000,00.479400000000003434
