debug-aa
9584,00.868000000000000882
9668,00.267599999999999894
9964,00.284799999999999887
9992,00.296599999999999642
10484,00.712200000000000277
10524,00.285399999999999321
10768,00.332199999999999829
10828,00.297800000000000564
11468,00.328199999999999825
11560,00.504800000000000360
11688,00.316400000000000015
11896,00.325199999999999156
12080,00.354800000000000448
12300,00.298599999999999532
12616,00.363199999999999301
12788,00.790600000000000080
12988,00.389999999999999569
13004,00.743999999999999884
13016,00.581200000000000161
13920,00.408000000000000529
15620,00.462799999999999601
15660,00.458399999999999586
17292,00.940599999999999770
17400,00.472400000000000264
17836,00.523599999999999288
17920,00.542200000000000681
17996,00.535800000000000276
18952,00.582199999999999163
19180,00.927999999999999825
19364,00.584399999999999253
19640,00.616599999999999704
20332,00.617400000000000171
20448,00.985799999999999343
20452,00.825400000000000134
20532,00.809000000000000052
20556,00.615600000000000258
20620,00.933200000000000696
20696,00.641400000000000525
21184,00.626199999999999535
21272,00.846999999999999864
21368,00.748200000000000420
21800,00.568200000000000705
22200,00.784800000000000053
23696,00.860999999999999766
24412,01.026199999999999113
24680,01.062000000000000277
24684,00.865200000000000302
25256,01.137000000000000011
26716,01.094599999999998907
26768,00.798999999999999932
26792,01.070399999999998908
27268,01.086999999999999966
27484,01.223399999999999821
27656,01.022799999999999487
27860,00.946800000000000530
29652,01.180599999999999872
30468,01.064999999999999947
30852,01.623400000000000620
31000,01.173999999999999488
31056,01.205000000000000071
31248,01.183799999999999963
31908,01.012999999999998790
32188,01.111800000000000344
32308,01.203200000000000935
32356,01.133799999999999475
32456,00.989199999999999524
32764,01.202399999999999247
32804,01.144000000000000572
33408,01.599800000000000555
33788,01.219999999999998863
35268,01.079600000000000115
35356,01.975799999999999779
35364,01.512400000000000633
35472,01.902999999999999803
35600,01.807999999999999385
36728,01.120799999999999574
37008,01.120600000000000041
37484,01.428399999999999448
37944,01.487999999999999323
38004,01.451199999999999379
38268,01.107200000000001072
38392,01.809800000000000297
38568,01.498800000000000132
38904,01.489400000000000723
39188,01.894199999999999884
39388,01.642400000000000082
39460,01.154399999999999205
39864,01.702800000000000091
40056,01.421399999999999553
