31056,01.205000000000000071
21800,00.568200000000000705
32188,01.111800000000000344
24680,01.062000000000000277
13004,00.743999999999999884
9668,00.267599999999999894
38004,01.451199999999999379
37484,01.428399999999999448
49516,01.963199999999999168
18952,00.582199999999999163
11560,00.504800000000000360
30468,01.064999999999999947
39460,01.154399999999999205
30852,01.623400000000000620
46308,01.489199999999999413
17400,00.472400000000000264
20620,00.933200000000000696
33788,01.219999999999998863
12788,00.790600000000000080
24684,00.865200000000000302
69448,02.568999999999999506
9584,00.868000000000000882
27656,01.022799999999999487
15620,00.462799999999999601
13016,00.581200000000000161
17836,00.523599999999999288
12616,00.363199999999999301
10524,00.285399999999999321
15660,00.458399999999999586
17292,00.940599999999999770
39388,01.642400000000000082
29652,01.180599999999999872
23696,00.860999999999999766
31248,01.183799999999999963
10484,00.712200000000000277
10828,00.297800000000000564
47400,01.394600000000000950
63656,02.263599999999999834
20696,00.641400000000000525
19640,00.616599999999999704
67736,02.135999999999999677
13920,00.408000000000000529
11896,00.325199999999999156
12300,00.298599999999999532
32356,01.133799999999999475
9992,00.296599999999999642
27860,00.946800000000000530
11688,00.316400000000000015
26768,00.798999999999999932
20448,00.985799999999999343
17996,00.535800000000000276
66464,02.421399999999999775
21368,00.748200000000000420
27268,01.086999999999999966
11468,00.328199999999999825
24412,01.026199999999999113
35268,01.079600000000000115
12988,00.389999999999999569
9964,00.284799999999999887
35364,01.512400000000000633
26792,01.070399999999998908
12080,00.354800000000000448
20556,00.615600000000000258
10768,00.332199999999999829
37944,01.487999999999999323
35356,01.975799999999999779
43536,01.722800000000000109
20332,00.617400000000000171
86848,02.801000000000000156
21272,00.846999999999999864
32456,00.989199999999999524
39188,01.894199999999999884
20532,00.809000000000000052
27484,01.223399999999999821
52824,01.873400000000001508
67968,02.351400000000001267
64596,01.888800000000000257
95704,03.626999999999999780
19180,00.927999999999999825
21184,00.626199999999999535
32308,01.203200000000000935
25256,01.137000000000000011
68984,02.359400000000000830
45296,01.659400000000000652
33408,01.599800000000000555
19364,00.584399999999999253
43136,01.685599999999999987
