31056,00.293599999999999195
21800,00.602199999999999958
32188,00.256400000000001960
24680,00.235799999999999482
13004,00.140999999999999986
9668,00.932199999999999029
38004,00.284599999999999298
37484,00.316600000000000326
49516,00.419999999999999096
18952,00.177599999999999286
11560,00.139600000000000057
30468,00.243200000000000000
39460,00.309200000000000641
30852,00.286199999999999566
46308,00.328799999999999482
17400,00.130800000000000194
20620,00.164599999999999635
33788,00.315599999999999825
12788,00.575800000000000201
24684,00.240800000000000208
69448,00.604599999999998805
9584,00.106000000000000011
27656,00.273000000000000520
15620,00.149799999999998990
13016,00.130599999999999467
17836,00.160400000000000043
12616,00.118199999999999472
10524,00.100800000000000195
15660,00.361599999999999588
17292,00.163200000000000511
39388,00.305799999999999295
29652,00.260800000000001253
23696,00.215199999999999864
31248,00.237599999999999867
10484,00.090600000000000500
10828,00.089799999999999602
47400,00.800199999999999134
63656,00.441800000000000692
20696,00.222000000000000419
19640,00.182400000000000173
67736,00.427800000000001790
13920,00.354000000000000425
11896,00.111599999999999630
12300,00.091799999999999701
32356,00.284400000000000763
9992,00.105799999999999728
27860,00.190200000000000785
11688,00.110800000000000051
26768,00.230800000000000893
20448,00.198999999999999372
17996,00.159999999999999976
66464,00.872600000000000264
21368,00.470000000000000084
27268,00.265800000000000369
11468,00.106799999999998910
24412,00.192400000000000571
35268,01.054599999999998872
12988,00.123999999999999819
9964,00.105599999999999278
35364,00.275200000000000944
26792,00.254000000000000059
12080,00.130000000000000254
20556,00.200399999999999523
10768,00.110399999999999651
37944,00.344400000000000095
35356,00.449399999999999522
43536,00.360999999999999877
20332,00.188600000000000406
86848,00.556200000000000139
21272,00.196399999999999797
32456,00.571399999999999686
39188,00.304600000000001037
20532,00.165400000000000602
27484,00.238799999999999957
52824,00.421599999999999753
67968,01.102800000000000669
64596,00.641799999999999038
95704,00.952200000000000935
19180,00.194600000000000328
21184,00.192599999999998939
32308,00.279600000000000182
25256,00.203599999999999615
68984,00.453799999999999704
45296,00.349800000000000944
33408,00.261600000000000443
19364,00.193800000000000056
43136,00.366200000000000470
20452,00.206599999999999506
17920,00.168399999999999633
22200,00.194000000000000089
45936,00.391199999999999437
64728,00.502599999999998603
77316,00.535200000000001119
56172,00.467999999999999527
67344,00.407000000000000139
26716,00.404799999999999549
31908,00.711599999999999899
48924,00.406800000000000217
31000,00.253200000000000425
49100,00.499399999999999566
93952,00.804599999999999649
41112,00.341999999999999971
43708,00.841999999999999305
100732,00.755199999999999538
35472,00.281800000000000272
35600,00.299600000000000033
43516,00.551999999999999935
32804,00.559999999999999054
59592,00.413599999999999912
36728,00.285399999999999321
32764,00.278199999999999836
40464,00.343000000000000138
52844,00.747800000000000464
38392,00.358800000000000174
41284,00.602200000000000069
51220,00.379400000000000237
92056,01.353200000000001069
59704,00.619400000000000173
48264,00.384800000000000086
46540,00.349199999999999289
38568,00.660200000000000009
56872,00.442999999999998950
57584,00.398399999999999976
41060,00.850399999999999379
90432,01.010599999999999721
48364,00.330599999999999783
55084,00.582800000000000540
61152,00.587200000000000721
42732,00.378800000000000747
38904,00.307599999999999540
40056,00.332200000000000217
52264,00.556600000000000650
57088,00.419000000000000650
66108,00.621199999999999974
47948,00.396600000000000730
39864,00.371800000000000574
46240,00.522199999999999886
42916,00.338800000000000379
57176,00.576399999999999468
77628,00.525399999999998535
64492,00.532000000000000028
38268,00.246000000000000135
55620,00.460199999999999332
88736,00.972599999999999354
45240,00.296599999999999586
66516,00.690600000000000436
46872,00.341999999999999138
51468,00.406999999999999695
109152,00.935399999999998788
37008,00.297200000000000519
58444,00.420599999999999807
58400,00.430199999999999916
45316,00.323399999999999743
52156,00.410600000000000243
93592,00.627200000000000535
91072,00.776800000000000268
45452,00.379400000000000959
44052,00.375000000000000611
70184,00.759999999999999565
44012,00.379999999999999116
89736,00.534399999999998654
65120,00.681800000000000073
54980,00.515000000000000124
66488,00.734799999999999010
73428,00.495600000000000762
54492,00.415799999999999614
73884,00.758999999999998232
49396,00.363599999999999812
78348,00.500400000000001510
93128,01.127000000000000668
69564,00.779600000000000404
60828,00.780000000000000027
60040,00.421999999999999653
65032,00.616200000000001413
59080,00.588800000000000212
71824,00.670000000000000706
121440,00.874800000000000244
72592,00.937199999999999811
64888,00.422199999999998632
57700,00.440199999999999647
53380,00.517399999999999638
78924,00.818599999999998884
71192,01.146199999999999442
63036,00.463199999999998335
66832,00.726999999999999535
59412,00.419000000000000705
55676,00.444400000000000073
73404,00.794399999999999995
71584,00.851400000000001489
78084,00.881199999999998429
79284,00.677800000000000735
108860,00.924199999999999688
57760,00.649599999999999511
65916,00.418200000000000183
61304,00.470999999999998920
71344,00.502400000000000069
66260,00.461999999999999911
93060,00.628599999999999381
73784,00.549999999999999600
86388,00.814200000000000368
81904,00.582599999999999452
91760,00.928000000000000380
77408,00.976599999999998691
78704,00.697799999999999976
95976,01.077000000000000401
80952,01.141199999999999992
83728,00.613599999999999923
141148,01.170200000000001905
88168,00.845599999999999907
98416,00.861400000000001387
90952,01.010599999999998166
80800,00.651199999999999335
111372,01.095000000000000195
97076,00.634400000000000297
92844,00.773800000000000376
75024,00.510199999999999987
105996,01.478200000000001957
87760,00.738999999999998325
77244,00.498200000000000198
78308,00.770200000000000662
74692,00.619399999999998396
78740,01.346800000000001551
70612,00.773200000000000998
86296,00.570199999999999707
80832,00.585999999999999077
111876,01.097599999999999687
98408,01.263400000000000967
77488,00.730600000000001137
75496,00.951999999999998181
94696,00.701999999999998403
127844,01.029600000000000293
78576,00.594999999999999418
96244,00.675200000000000466
142944,01.085799999999999654
104080,00.787200000000001232
84360,00.685800000000000187
90760,01.023199999999999665
83816,00.640800000000000369
154828,01.213199999999999834
87132,00.721600000000000019
95272,01.248999999999999666
108852,01.283200000000000784
115444,00.968800000000001993
81528,00.848000000000001752
130016,00.796599999999999531
101436,00.734599999999999365
145024,01.790399999999999325
107528,00.859599999999999143
93700,01.119199999999999529
112360,00.764200000000002211
96296,00.963999999999999302
95380,00.787799999999998501
84484,00.842599999999999238
83568,00.671599999999999642
86160,00.552000000000001712
84396,00.601399999999999824
86760,00.716799999999999660
106956,01.197600000000000442
92772,00.940800000000000858
94940,00.688199999999998924
93224,00.920200000000000684
117800,00.879200000000000981
108016,00.754200000000000204
108044,00.885000000000002118
99280,00.831200000000000716
113120,00.969799999999999662
95312,00.708000000000000629
131808,01.037800000000000500
98832,00.786599999999999855
99108,00.857799999999998342
98540,00.867400000000000171
97676,01.067199999999999926
144368,01.318000000000000060
101520,00.949600000000000444
122816,00.838399999999998702
111208,00.861800000000000566
114996,00.765399999999998526
115700,01.046200000000000019
107516,01.215599999999999792
129524,01.054199999999998250
102288,01.015399999999999414
128944,01.169200000000000017
106248,00.763200000000000212
103840,01.013999999999999346
102324,00.906199999999999894
154988,01.625600000000001266
110928,01.636000000000001009
102496,00.836400000000000365
110856,00.941000000000000503
125140,00.932000000000000495
121996,00.976400000000000268
113064,01.204800000000001647
134308,01.083799999999997432
102400,00.640999999999999903
105772,01.135199999999999765
116112,00.992799999999999794
107476,00.833599999999999675
118540,00.956599999999999895
174088,01.479599999999998916
115492,00.876400000000000623
108292,01.516399999999999526
119836,00.781600000000000295
113456,00.768400000000000416
154728,01.356599999999999584
102800,00.788600000000000745
107508,00.744399999999999951
122220,01.017000000000000126
113380,01.055199999999999250
110812,00.708200000000000385
115628,00.884599999999999942
110560,01.182000000000000384
116064,01.060199999999998699
116880,01.223999999999998867
119884,01.181799999999999740
116908,00.811000000000000054
135716,01.244399999999999507
143952,01.510999999999999455
115244,00.915600000000000525
135260,01.128999999999998449
186348,01.817600000000001215
119336,01.119599999999998818
118792,01.145800000000000152
122852,00.735399999999999165
160180,01.801599999999999424
114400,00.718199999999999839
112532,01.470599999999999463
154340,01.241200000000000525
162364,01.668599999999999639
110544,00.966800000000000548
151848,01.305600000000001426
180884,01.828400000000000247
123696,00.826799999999998869
124016,01.243999999999999106
120344,00.969200000000001061
168368,01.359799999999999676
167720,01.304800000000000404
132468,01.037799999999999168
127472,01.075399999999999467
134988,01.235400000000000720
141008,01.016800000000000370
142272,00.921000000000000596
125724,00.997400000000000064
132868,00.994600000000000817
147756,01.079199999999999271
133532,00.834800000000000986
130464,00.961800000000002209
143776,01.467199999999998727
141264,01.094200000000000950
126016,01.122999999999998888
136312,01.140799999999999592
124116,01.066599999999998882
136412,00.965000000000001412
123380,01.421399999999999997
162056,01.423199999999999132
143700,01.372799999999998022
151116,01.943400000000000238
136044,01.021799999999999820
119704,01.056800000000000184
119732,00.907800000000000273
122028,00.773999999999999244
127984,00.958599999999999897
122588,00.891600000000001391
125464,00.878599999999998826
122772,00.857199999999999296
147528,01.173599999999999977
137252,01.067999999999998506
167212,01.404800000000000271
147776,01.213400000000001366
150728,01.118799999999998462
184488,01.622400000000001619
138700,01.311200000000000365
141528,01.130800000000000027
129376,00.814800000000000302
138400,01.213000000000001632
140744,02.000399999999999512
150856,01.423199999999999799
135144,00.843200000000001171
134316,01.234400000000000164
184192,01.390199999999997660
170524,01.291999999999999815
165524,01.437200000000000033
145060,00.989399999999999613
136152,01.056199999999999584
142324,01.040200000000000236
132828,00.996599999999998931
130552,00.918600000000001193
135640,00.867599999999999594
145196,01.103399999999998604
148744,00.938399999999996903
169024,01.267800000000001592
140428,01.157599999999999518
152184,01.698600000000000110
161624,01.914400000000001434
148312,01.094199999999999395
142868,01.278000000000001801
143916,01.622199999999999420
152028,01.767400000000000526
150788,01.607799999999999896
146748,01.285800000000000720
167852,01.637400000000000633
148900,01.204800000000001425
190800,01.891000000000002457
153576,02.042600000000001081
170236,01.788999999999999480
169476,01.639599999999999280
173320,01.962599999999999234
